Municipio;Nombre;Comentario;Referencia
tres cantos;Parque Central;Cada año, después de las fiestas, se pueden encontrar en el lago desde botellas hasta carritos de la compra. Sin embargo es un buen lugar donde pasear, jugar y hacer deporte;https://www.tripadvisor.es/Attraction_Review-g562662-d8134852-Reviews-or10-Parque_Central-Tres_Cantos.html
tres cantos;Parque Central;Extenso parque con zonas infantiles, carril bici y zona para pasear. Pista de padel y de patinaje sobre ruedas. Número muy reducido de fuentes y de aseos.  La zona de mesas muy concentrada cerca de una de las zonas infantiles. Mucha pradera para llevar manta para picnic;https://www.tripadvisor.es/Attraction_Review-g562662-d8134852-Reviews-or15-Parque_Central-Tres_Cantos.html
tres cantos;Parque Central;Es el pulmon de esta pequeña ciudad, se encuentra prácticamente en el centro, es un sitio donde gente de todas las edades puede pasarselo bien.;https://www.tripadvisor.es/Attraction_Review-g562662-d8134852-Reviews-or15-Parque_Central-Tres_Cantos.html
tres cantos;Parque Central;Pasmos una mañana muy divertida con los niños, tirolinas, columbios para mayores y pequeños, muchísima zona verde;https://www.tripadvisor.es/Attraction_Review-g562662-d8134852-Reviews-or15-Parque_Central-Tres_Cantos.html
tres cantos;Parque Central;Es emblema de Tres Cantos, un parque muy ajardinado, con un lago artificial y parque s para niños. Hay una tirolina, columpios coorperativos y terrazas para tomarse algo mientras los niños juegan. Está genial!;https://www.tripadvisor.es/Attraction_Review-g562662-d8134852-Reviews-or15-Parque_Central-Tres_Cantos.html
tres cantos;Parque Central;para correr, pasear o montar en bici. Parque grande en extensión y con un laguito con patos bien cuidado.;https://www.tripadvisor.es/Attraction_Review-g562662-d8134852-Reviews-or15-Parque_Central-Tres_Cantos.html
tres cantos;Parque Central;Es un sitio muy agradable y fresco en los días de calor, en otoño se pone precioso. Si tienes niños es ideal, se lo pasarán muy bien ;https://www.tripadvisor.es/Attraction_Review-g562662-d8134852-Reviews-or20-Parque_Central-Tres_Cantos.html
tres cantos;Parque Central;"El parque central o ""parque del lago"" es un privilegio que disfrutamos todos los tricantinos a cualquier edad. Es una urna no disponer de una alternativa similar y de una distribución más peatonal en la zona nueva de Tres Cantos, en la que notablemente se ha dejado de seguir el…";https://www.tripadvisor.es/Attraction_Review-g562662-d8134852-Reviews-or20-Parque_Central-Tres_Cantos.html
tres cantos;Parque Central;El pulmon de Tres Cantos, que aunque es una ciudad con mucho parque,arboles y flores, tiene ya demasiados coches. El Parque Central es una maravilla, grande, bien estructurado, bien ubicado, con un lago inmenso y mucho espacio para deporte, descanso, juegos, y lugares para perros;https://www.tripadvisor.es/Attraction_Review-g562662-d8134852-Reviews-or20-Parque_Central-Tres_Cantos.html
tres cantos;Parque Central;Es un buen parque para hacer deporte y para que jueguen los niños. Muy tranquilo. Parte de tres cantos ;https://www.tripadvisor.es/Attraction_Review-g562662-d8134852-Reviews-or20-Parque_Central-Tres_Cantos.html
tres cantos;Parque Central;Un remanso de paz en el que puedes practicar deporte, jugar, leer, pasear y, en fin, realizar todo aquello para lo que se supone deben construirse los parques urbanos.;https://www.tripadvisor.es/Attraction_Review-g562662-d8134852-Reviews-or20-Parque_Central-Tres_Cantos.html
tres cantos;Parque Central;da gusto tener un parque tan grande en el medio de la ciudad. Es un gran pulmón para Tres Cantos. Bastante cuidado y con muchos rincones, ideal para dar un paseo. ;https://www.tripadvisor.es/Attraction_Review-g562662-d8134852-Reviews-or25-Parque_Central-Tres_Cantos.html
tres cantos;Parque Central;No encontrarás mejores columpios para tus hijos que aquí, hasta digitales, con pantalla para poner puntuación...;https://www.tripadvisor.es/Attraction_Review-g562662-d8134852-Reviews-or25-Parque_Central-Tres_Cantos.html
tres cantos;Parque Central;Parque grande y bonito para pasear en familia, tiene zona de rosales, praderas y el lago central, aunque este último esta un poco sucio por un problema de algas que tuvo. Tiene patos. Por lo general, lo mantienen cuidado, aunque en verano se seca bastante.;https://www.tripadvisor.es/Attraction_Review-g562662-d8134852-Reviews-or25-Parque_Central-Tres_Cantos.html
tres cantos;Parque Central;Un parque enorme en el centro de Tres Cantos muy bien equipado para pasar una divertida tarde con niños. Perfecto también para correr por las mañanas o en la tarde, ya que está bien iluminado. Y si solo quieres relajarte un rato, ideal para dar un paseo.;https://www.tripadvisor.es/Attraction_Review-g562662-d8134852-Reviews-or25-Parque_Central-Tres_Cantos.html
tres cantos;Parque Central;Un pulmon en el centro de tres cantos donde poder hacer deporte, en especial salir a correr. tiene zonas con cuestas y escaleras para intensificar el ejercicio.;https://www.tripadvisor.es/Attraction_Review-g562662-d8134852-Reviews-or25-Parque_Central-Tres_Cantos.html
tres cantos;Parque Central;Un parque bien cuidados, es caliente en Tres Cantos, así que algunas características del agua para los niños para jugar sería valioso. Sin embargo, un lugar tranquilo en el que es bueno para todos. Si viviese aquí sin duda pasar más tiempo en el Parque Centralle.;https://www.tripadvisor.es/Attraction_Review-g562662-d8134852-Reviews-or70-Parque_Central-Tres_Cantos.html
tres cantos;Parque Central;Es un lugar fantástico para pasar una relajante caminata o de alta velocidad. El parque está muy bien cuidado y siempre lleno de vida sean personas en bicicleta o las familias disfrutan del aire fresco. El clima en Tres Cantos casi todo el año permite el acceso de año en el…;https://www.tripadvisor.es/Attraction_Review-g562662-d8134852-Reviews-or70-Parque_Central-Tres_Cantos.html
tres cantos;Parque Central;Un buen lugar para una caminata o correr. Con un montón de actividades para los niños, y un circuito de estado físico para los niños pequeños. Es también un buen lugar para alojarse simplemente para disfrutar de la naturaleza o leer un libro;https://www.tripadvisor.es/Attraction_Review-g562662-d8134852-Reviews-or70-Parque_Central-Tres_Cantos.html
tres cantos;Casa de Cultura;La Casa de la Cultura organiza actividades, exposiciones, conciertos, etc. Se trata de un centro vivo que anima la vida cultural de Tres Cantos aunque se podría hacer aún más (supongo que será un problema de presupuesto) . Muchas de las actividades son gratuitas (exposiciones) y para las que no lo son, los precios son moderados y se pueden conseguir entradas por internet. En este sentido, para las entradas de teatro hay que sacarlas con bastante anticipación porque se agotan pronto. El programa de actividades aparece publicado en la revista mensual del Ayuntamiento. En cuanto a las exposiciones, algunas de gran calidad, están poco publicitadas, la sala principal se ubica en el tercer piso y, desgraciadamente, suelen tener poco público.…;https://www.tripadvisor.es/Attraction_Review-g562662-d4232303-Reviews-Casa_de_la_Cultura-Tres_Cantos.html
tres cantos;Casa de Cultura;La casa de la cultura es un lugar vivo, donde se pueden ver muchas exposiciones además de espectáculos, Leda mucha vida a Tres Cantos;https://www.tripadvisor.es/Attraction_Review-g562662-d4232303-Reviews-Casa_de_la_Cultura-Tres_Cantos.html
tres cantos;Casa de Cultura;Mi socio y yo tuvimos la ocasión de dar una conferencia en el teatro. Tiene un aforo de unas 300 personas y está realmente bien diseñado;https://www.tripadvisor.es/Attraction_Review-g562662-d4232303-Reviews-Casa_de_la_Cultura-Tres_Cantos.html
tres cantos;Casa de Cultura;El teatro tiene un aforo más amplio de lo que parece por fuera, está bastante bien. En cuanto al resto del centro, es moderno y hay varias salas para talleres, yo estuve en la de pilates y cuenta con todo lo necesario: espaciosa, acondicionada, suelo de parquet, espejos y material necesario para la actividad (esterillas).…;https://www.tripadvisor.es/Attraction_Review-g562662-d4232303-Reviews-Casa_de_la_Cultura-Tres_Cantos.html
tres cantos;Casa de Cultura;La Casa de la Cultura es el centro cultural por excelencia, hay exposiciones, cursos, teatro, biblioteca etc.;https://www.tripadvisor.es/Attraction_Review-g562662-d4232303-Reviews-Casa_de_la_Cultura-Tres_Cantos.html
tres cantos;Casa de Cultura;Es un centro de cultura donde se realizan exposiciones,talleres y cursos. Es la sede de la Escuela de Música tricantina. Tiene dos salas donde se realizan espectáculos de teatro, danza, etc... También acoge debates políticos y certámenes.;https://www.tripadvisor.es/Attraction_Review-g562662-d4232303-Reviews-or5-Casa_de_la_Cultura-Tres_Cantos.html
tres cantos;Casa de Cultura;películas y libros actuales y empleados competentes, la conozco desde 2007 y podemos disfrutar de exposiciones, reuniones etc;https://www.tripadvisor.es/Attraction_Review-g562662-d4232303-Reviews-or5-Casa_de_la_Cultura-Tres_Cantos.html
tres cantos;Casa de Cultura;Nosotros acudimos para reunirnos como motivo de una Junta Vecinal y la verdad es que el lugar que nos ofrecieron estaba bastante bien. Parece interesante la oferta de eventos que ofrece el Ayuntamiento.;https://www.tripadvisor.es/Attraction_Review-g562662-d4232303-Reviews-or5-Casa_de_la_Cultura-Tres_Cantos.html
tres cantos;Casa de Cultura;Disfruto mucho de los eventos que programa el ayuntamiento, sobretodo en navidad con su pista de hielo;https://www.tripadvisor.es/Attraction_Review-g562662-d4232303-Reviews-or5-Casa_de_la_Cultura-Tres_Cantos.html
tres cantos;Casa de Cultura;La Casa de la Cultura cuenta con muy buenas instalaciones: un teatro y varias salas para pequeños conciertos y exposiciones de arte. Además es el lugar de enseñanza de las distintas materias artísticas del Ayuntamiento. Por el gran talento y participación de la población, activa…;https://www.tripadvisor.es/Attraction_Review-g562662-d4232303-Reviews-or5-Casa_de_la_Cultura-Tres_Cantos.html
tres cantos;Casa de Cultura;El uso de cemento hace que este edificio no sea amistoso y una vez que ingresa no mejora las cosas, escaleras estrechas y salas de reuniones oscuras;https://www.tripadvisor.es/Attraction_Review-g562662-d4232303-Reviews-or10-Casa_de_la_Cultura-Tres_Cantos.html
tres cantos;Torre del Parque Central;Remanso de paz en medio de Tres Cantos, la evolución que ha sufrido este parque ha sido asombrosa aunque aún se echa de menos las aquellas bulliciosas noches de antaño sobre sus laderas.;https://www.tripadvisor.es/Attraction_Review-g562662-d4232327-Reviews-Torre_del_Parque_Central-Tres_Cantos.html
tres cantos;Torre del Parque Central;La torre llama la atención por su altura y se divisa desde kilómetros de distancia. A destacar el parque que lo rodea, perfecto para dar un paseo relajante e incluso para hacer deporte.;https://www.tripadvisor.es/Attraction_Review-g562662-d4232327-Reviews-Torre_del_Parque_Central-Tres_Cantos.html
tres cantos;Torre del Parque Central;Es imprescindible dar un paseo por Tres Cantos y pasarse por el perquè y su Torre, Muy agradable la zona.;https://www.tripadvisor.es/Attraction_Review-g562662-d4232327-Reviews-Torre_del_Parque_Central-Tres_Cantos.html
tres cantos;Torre del Parque Central;El parque central de Tres Cantos puede ser el lugar más representativo de Tres Cantos. En su conjunto es un lugar agradable para pasear o hacer deporte. La zona del lago está bien para dar paseos o relajarte, y los parques infantiles están muy bien. Lo que es la torre en sí, no es gran cosa.…;https://www.tripadvisor.es/Attraction_Review-g562662-d4232327-Reviews-Torre_del_Parque_Central-Tres_Cantos.html
tres cantos;Torre del Parque Central;"Seguramente por su altura y destacada ubicación presidiendo el parque central o ""parque del lago"" se ha convertido en uno de esos símbolos que no es que hagan sentir orgulloso, pero que si un día falta dejará un vacío enorme. Primero en el skyline tricantino y segundo, que no menos importante, en nuestros corazones.  Es un punto bastante elevado desde el que ver el parque. Al igual que el resto del parque, es una de las partes de Tres Cantos que hacen este municipio perfecto para pasear o hacer deportes al aire libre.…";https://www.tripadvisor.es/Attraction_Review-g562662-d4232327-Reviews-Torre_del_Parque_Central-Tres_Cantos.html
tres cantos;Torre del Parque Central;Espero que la UNESCO nombre la Torre del Agua como Maravilla del Mundo y  coloque a nuestra metrópolis en la élite de las mejores ciudades como se merece. ;https://www.tripadvisor.es/Attraction_Review-g562662-d4232327-Reviews-or5-Torre_del_Parque_Central-Tres_Cantos.html
tres cantos;Torre del Parque Central;Posiblemente el monumento de ingeniería hidráulica más importante y representativo de la comunidad o de España!  El encanto que añade el entorno de sus jardines hace que lo podamos comparar con los Campos Elíseos. ;https://www.tripadvisor.es/Attraction_Review-g562662-d4232327-Reviews-or5-Torre_del_Parque_Central-Tres_Cantos.html
tres cantos;Torre del Parque Central;Es la torre del lago de toda la vida, es un deposito de agua pero que al estar en altura permite una buena vista panoramica del lago y parte de tres cantos. Tiene unas escaleras en uno de los lados que hace que haya gente haciendo deporte.;https://www.tripadvisor.es/Attraction_Review-g562662-d4232327-Reviews-or5-Torre_del_Parque_Central-Tres_Cantos.html
tres cantos;Torre del Parque Central;Un mirador del parque con gran potencial pero completamente desaprovechado. Hace unos años se hizo un concurso de ideas propiciado por el Ayuntamiento de Tres Cantos para decorarlo que ganó una vecina del municipio con una idea muy creativa de pintar una especie de manos que…;https://www.tripadvisor.es/Attraction_Review-g562662-d4232327-Reviews-or5-Torre_del_Parque_Central-Tres_Cantos.html
tres cantos;Torre del Parque Central;Partamos de la base de que no es la Catedral de Burgos, es una torre de agua encima de una colina ajardinada. A parte de esto el mobiliario público alrededor está bastante abandonado y casi siempre hay botellas y cristales, u otros restos del botellón, alrededor.;https://www.tripadvisor.es/Attraction_Review-g562662-d4232327-Reviews-or5-Torre_del_Parque_Central-Tres_Cantos.html
